red,green,blue,redPrime,greenPrime,bluePrime
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0
0.07692307692307693,0.4153846153846154,0.38461538461538464,0.079240798950195,0.42137518525124,0.39027208089828
0.7846153846153846,0.46153846153846156,0.8,0.79709756374359,0.46858993172646,0.81274080276489
0.8,0.8769230769230769,0.38461538461538464,0.81247043609619,0.88956123590469,0.39617982506752
0.09230769230769231,0.6153846153846154,0.7538461538461538,0.084545820951462,0.62838399410248,0.772341132164
0.47692307692307695,0.8923076923076924,0.676923076923077,0.51317095756531,0.89018470048904,0.69469606876373
0.8615384615384616,0.2153846153846154,0.1076923076923077,0.74805968999863,0.26811569929123,0.18812501430511
0.5076923076923077,0.7538461538461538,0.06153846153846154,0.52117115259171,0.75659042596817,0.094473838806152
0.09230769230769231,0.5692307692307692,0.9692307692307692,0.058862954378128,0.5870321393013,1.030012845993
0.6461538461538462,0.9076923076923077,0.06153846153846154,0.66029751300812,0.91373765468597,0.093784153461456
0.8307692307692308,0.676923076923077,0.07692307692307693,0.83619886636734,0.68654024600983,0.10287177562714
0.38461538461538464,0.0,0.6615384615384615,0.40519961714745,-0.014290571212769,0.70723247528076
0.8153846153846154,0.0,0.9230769230769231,0.83158612251282,-0.0025903880596161,0.94176042079926
0.7230769230769231,0.7230769230769231,0.23076923076923078,0.73437488079071,0.73437482118607,0.23437595367432
0.13846153846153847,0.7076923076923077,0.9538461538461539,0.12082234025002,0.72534048557281,0.98675358295441
0.3384615384615385,0.7846153846153846,0.8923076923076924,0.33691915869713,0.79942047595978,0.91105878353119
0.06153846153846154,0.5538461538461539,0.9230769230769231,0.030256599187851,0.57125264406204,0.97699970006943
0.5384615384615384,0.24615384615384617,0.46153846153846156,0.53843939304352,0.25523638725281,0.46391227841377
0.5692307692307692,0.09230769230769231,0.9384615384615385,0.59721273183823,0.074565961956978,1.0018424987793
0.0,0.09230769230769231,0.5230769230769231,-0.021707728505135,0.089647889137268,0.60930740833282
0.8,0.9692307692307692,0.9538461538461539,0.8130578994751,0.98412507772446,0.96857351064682
0.8153846153846154,0.06153846153846154,0.2,0.70067983865738,0.12245734035969,0.22866144776344
0.7538461538461538,0.2153846153846154,0.5076923076923077,0.72469371557236,0.24186250567436,0.50397086143494
0.046153846153846156,0.9076923076923077,0.5538461538461539,0.089267790317535,0.89946472644806,0.56670528650284
0.07692307692307693,0.8,0.676923076923077,0.085904598236084,0.80886578559875,0.68580859899521
0.5230769230769231,0.015384615384615385,0.8461538461538461,0.54862087965012,-0.00076976418495178,0.89823311567307
0.13846153846153847,0.24615384615384617,0.8923076923076924,0.11141155660152,0.24187928438187,1.0246858596802
0.4461538461538462,0.46153846153846156,0.2,0.45308604836464,0.4686795771122,0.20358981192112
0.676923076923077,0.7846153846153846,0.3384615384615385,0.68823981285095,0.79438024759293,0.35465571284294
0.0,0.6153846153846154,0.8615384615384616,-0.019347220659256,0.63156652450562,0.89193201065063
0.49230769230769234,0.6,0.8769230769230769,0.48188954591751,0.60948169231415,0.93757575750351
0.2,0.3230769230769231,0.5076923076923077,0.18849754333496,0.33027219772339,0.54293406009674
0.2,0.5846153846153846,0.3384615384615385,0.23794566094875,0.57312721014023,0.35861104726791
0.15384615384615385,0.36923076923076925,0.4461538461538462,0.15043383836746,0.37702536582947,0.45795089006424
0.9692307692307692,0.09230769230769231,0.6307692307692307,0.93425035476685,0.12306222319603,0.62116014957428
0.13846153846153847,0.26153846153846155,0.015384615384615385,0.14658161997795,0.25898835062981,0.034174919128418
0.09230769230769231,0.5230769230769231,0.8307692307692308,0.066916435956955,0.53871166706085,0.87570828199387
0.9384615384615385,0.6153846153846154,0.7076923076923077,0.90588927268982,0.64843112230301,0.72199058532715
0.5230769230769231,0.4153846153846154,0.47692307692307695,0.52389514446259,0.42608696222305,0.48197737336159
0.9692307692307692,0.3230769230769231,0.7692307692307693,0.95933711528778,0.34332254528999,0.76866590976715
0.9230769230769231,0.9384615384615385,0.46153846153846156,0.93747264146805,0.95308798551559,0.46901208162308
0.5846153846153846,0.7384615384615385,0.015384615384615385,0.59435671567917,0.74693423509598,0.029819846153259
0.676923076923077,0.8461538461538461,0.06153846153846154,0.68821430206299,0.85594743490219,0.078275918960571
0.26153846153846155,0.36923076923076925,0.9076923076923077,0.23929922282696,0.36938688158989,1.019825220108
0.09230769230769231,0.8923076923076924,0.24615384615384617,0.18378639221191,0.84842467308044,0.31160148978233
0.09230769230769231,0.6307692307692307,0.24615384615384617,0.14847868680954,0.60702061653137,0.27949064970016
0.3384615384615385,0.8,0.676923076923077,0.3548671901226,0.80703920125961,0.68646001815796
0.7230769230769231,0.046153846153846156,0.36923076923076925,0.67059528827667,0.081735253334045,0.36278209090233
0.8769230769230769,0.6923076923076923,0.9384615384615385,0.89375108480453,0.70055693387985,0.95814907550812
0.23076923076923078,0.8307692307692308,0.46153846153846156,0.28626602888107,0.8133847117424,0.48900401592255
0.2153846153846154,0.15384615384615385,0.23076923076923078,0.21945503354073,0.15569266676903,0.23539561033249
0.046153846153846156,0.9230769230769231,0.4,0.11990159749985,0.89516073465347,0.43272548913956
0.8153846153846154,0.18461538461538463,0.6923076923076923,0.81769609451294,0.1941889077425,0.69603615999222
0.1076923076923077,0.23076923076923078,0.7384615384615385,0.082353666424751,0.23042419552803,0.8412150144577
0.18461538461538463,0.7384615384615385,0.2923076923076923,0.24972033500671,0.71008026599884,0.33923476934433
0.3384615384615385,0.47692307692307695,0.5384615384615384,0.33876195549965,0.48602297902107,0.55147230625153
0.9230769230769231,0.6615384615384615,0.24615384615384617,0.90844136476517,0.67576050758362,0.30620840191841
0.6153846153846154,0.8307692307692308,0.9384615384615385,0.61602067947388,0.84661674499512,0.96191483736038
0.5692307692307692,0.5538461538461539,0.49230769230769234,0.57738959789276,0.56240016222,0.5024425983429
0.9076923076923077,0.5692307692307692,0.015384615384615385,0.88509631156921,0.58278495073318,0.088093757629395
0.5076923076923077,0.9692307692307692,0.2153846153846154,0.54798144102097,0.95387899875641,0.29091295599937
0.8769230769230769,0.5230769230769231,0.5230769230769231,0.82294446229935,0.5601179599762,0.56011801958084
0.9692307692307692,0.8,0.09230769230769231,0.97665590047836,0.81133508682251,0.11999374628067
0.9384615384615385,0.046153846153846156,0.2153846153846154,0.80332458019257,0.11757059395313,0.24762737751007
0.6307692307692307,0.23076923076923078,0.36923076923076925,0.58839517831802,0.2610972225666,0.37439268827438
0.8461538461538461,0.6461538461538462,0.8,0.8548469543457,0.6591050028801,0.80967569351196
0.7846153846153846,0.9384615384615385,0.3230769230769231,0.79808109998703,0.94940829277039,0.34409943223
0.23076923076923078,0.6615384615384615,0.26153846153846155,0.28607195615768,0.63670718669891,0.31111735105515
0.8769230769230769,0.6307692307692307,0.16923076923076924,0.86657506227493,0.64286637306213,0.22341242432594
0.8769230769230769,0.2923076923076923,0.5692307692307692,0.83495390415192,0.3272488117218,0.56774073839188
0.7846153846153846,0.27692307692307694,0.27692307692307694,0.69976818561554,0.32266926765442,0.32266932725906
0.5230769230769231,0.36923076923076925,0.46153846153846156,0.52190071344376,0.38042986392975,0.46531236171722
0.49230769230769234,0.12307692307692308,0.35384615384615387,0.47992026805878,0.13680550456047,0.35125222802162
0.36923076923076925,0.2923076923076923,0.07692307692307693,0.36973562836647,0.29677069187164,0.092469170689583
0.4153846153846154,0.07692307692307693,0.4461538461538462,0.42263147234917,0.07756956666708,0.45400077104568
0.8153846153846154,0.8769230769230769,0.03076923076923077,0.82795989513397,0.89026927947998,0.033514559268951
0.09230769230769231,0.23076923076923078,0.4,0.07965749502182,0.23705261945724,0.42942446470261
0.5230769230769231,0.6153846153846154,0.8461538461538461,0.51598179340363,0.62521678209305,0.89830434322357
0.6461538461538462,0.26153846153846155,0.8615384615384616,0.66795235872269,0.2549586892128,0.89922869205475
0.03076923076923077,0.23076923076923078,0.4461538461538462,0.012906208634377,0.23829931020737,0.48103040456772
0.4,0.9076923076923077,0.2153846153846154,0.45298087596893,0.88294684886932,0.29662960767746
0.5230769230769231,0.26153846153846155,0.6307692307692307,0.53698575496674,0.26074016094208,0.65073394775391
0.27692307692307694,0.9384615384615385,0.5230769230769231,0.33983916044235,0.91862952709198,0.55520308017731
0.09230769230769231,0.1076923076923077,0.26153846153846155,0.088039413094521,0.10676629841328,0.29403525590897
0.07692307692307693,0.5692307692307692,0.6153846153846154,0.076570749282837,0.57875466346741,0.62583434581757
0.7538461538461538,0.7384615384615385,0.7692307692307693,0.76634705066681,0.74919557571411,0.78349852561951
0.5384615384615384,0.8,0.24615384615384617,0.55815058946609,0.79924148321152,0.28869605064392
0.4461538461538462,0.1076923076923077,0.6923076923076923,0.46605122089386,0.096658580005169,0.73470044136047
0.4,0.046153846153846156,0.7538461538461538,0.42285668849945,0.028372429311275,0.81734097003937
0.47692307692307695,0.7076923076923077,0.7384615384615385,0.48302602767944,0.71928459405899,0.75078570842743
0.26153846153846155,0.35384615384615387,0.3076923076923077,0.27170756459236,0.35601258277893,0.31386008858681
0.4461538461538462,0.6461538461538462,0.49230769230769234,0.47483050823212,0.64256459474564,0.5135383605957
0.4,0.7230769230769231,0.9230769230769231,0.38899180293083,0.73948431015015,0.95645600557327
0.18461538461538463,0.7538461538461538,0.15384615384615385,0.25464326143265,0.7171710729599,0.22964173555374
0.046153846153846156,0.2,0.4,0.030440643429756,0.20604339241982,0.43432694673538
0.18461538461538463,0.5230769230769231,0.9076923076923077,0.15502789616585,0.53787517547607,0.97292900085449
0.09230769230769231,0.26153846153846155,0.4307692307692308,0.079192295670509,0.26892951130867,0.45866674184799
0.38461538461538464,0.13846153846153847,0.9538461538461539,0.40306109189987,0.11460392177105,1.0701184272766
0.6615384615384615,0.6,0.676923076923077,0.6725800037384,0.60881763696671,0.68852061033249
0.36923076923076925,0.23076923076923078,0.8153846153846154,0.38023513555527,0.21577797830105,0.91015243530273
0.7230769230769231,0.6,0.5384615384615384,0.71113210916519,0.61679553985596,0.56962728500366
